,Unnamed: 0,bestsellers,first_name,full_name,image,last_name,on_tour,spotlight,occupation,birthday,date_of_death
135,135,False,Cody,Cody McFadyen,https://images.randomhouse.com/author/69091,McFadyen,False,"<b>Cody McFadyen</b>&nbsp;is the author of&nbsp;<i>The Darker Side, The Face of Death,</i>&nbsp;and&nbsp;<i>Shadow Man,&nbsp;</i>which was an international bestseller. He lives in California.",,,
136,136,False,Sue,Sue Stauffacher,https://images.randomhouse.com/author/47451,Stauffacher,False,"<b>Sue Stauffacher </b>is a children&rsquo;s book author who writes the Animal Rescue Team series. She holds an MFA in creative writing from the University of Arizona in Tucson. In addition to writing books, Stauffacher has worked as a journalist, book reviewer, and teacher. She lives with her husband, Roger, in Grand Rapids, Michigan.",,,
137,137,False,Oliver,Oliver Sacks,https://images.randomhouse.com/author/26646,Sacks,False,"Dr. Oliver Sacks spent more than fifty years working as a neurologist and writing books about the neurological predicaments and conditions of his patients, including&#160;<i>The Man Who Mistook His Wife for a Hat, Musicophilia,&#160;</i>and&#160;<i>Hallucinations.</i>&#160;The&#160;<i>New York Times&#160;</i>referred to him as ""the poet laureate of medicine,"" and over the years he received many awards, including honors from the Guggenheim Foundation, the National Science Foundation, the American Academy of Arts and Letters, the American Academy of Arts &amp; Sciences, and the Royal College of Physicians. His memoir&#160;<i>On the Move</i>&#160;was published shortly before his death in August 2015.",Author,1809-08-29 00:00:00,1894-10-07 00:00:00
138,138,False,,Dr. Seuss,https://images.randomhouse.com/author/2000585,Dr. Seuss,False,"THEODOR SEUSS GEISEL&mdash;aka <b>Dr. Seuss</b>&mdash;is one of the most beloved children&rsquo;s book authors of all time. From&#160;<i>The Cat in the Hat</i>&#160;to&#160;<i>Oh, the Places You&rsquo;ll Go!</i>, his iconic characters, stories, and art style have had a lasting influence on generations of children and adults. The books he wrote and illustrated under the name Dr. Seuss (and others that he wrote but did not illustrate, including some under the pseudonyms Theo. LeSieg and Rosetta Stone) have been translated into forty-five languages. Hundreds of millions of copies have found their way into homes and hearts around the world. Dr. Seuss&rsquo;s long list of awards includes&#160;three Caldecott Honors,&#160;the Pulitzer Prize, and eight honorary doctorates. Works based on his original stories have won three Oscars, three Emmys, three Grammys, and a Peabody. To learn more about Dr. Seuss&mdash;and for fun games and activities&mdash;visit Seussville.com!",Author,1904-03-02 00:00:00,1991-09-24 00:00:00
139,139,False,Anthony,Anthony Horowitz,https://images.randomhouse.com/author/13533,Horowitz,False,"<b>Anthony Horowitz</b> is perhaps the busiest writer in England. He has been writing since the age of eight, and professionally since the age of twenty. He writes in a comfortable shed in his garden for up to ten hours per day. In addition to the highly successful Alex Rider ongoing series of&nbsp;books, he has also written episodes of several popular TV crime series, including&nbsp;<i>Poirot, Murder in Mind, Midsomer Murders, and Murder Most Horrid</i>. He has written&nbsp;the television series&nbsp;<i>Foyle's Wa</i>r, which aired in the United States, as well as&nbsp;the libretto of a Broadway musical adapted from Dr. Seuss's book,&nbsp;<i>The 5,000 Fingers of Dr. T.</i>&nbsp;He penned the script for the film&nbsp;<i>The Gathering,&nbsp;</i>which&nbsp;was released in 2003, starring Christina Ricci. Horowitz has also written the&nbsp;<i>Diamond Brothers</i>&nbsp;series.",Novelist,1815-04-24 00:00:00,1882-12-06 00:00:00
140,140,False,Joan,Joan Didion,https://images.randomhouse.com/author/7051,Didion,False,"JOAN DIDION is the author of five novels, ten books of nonfiction, and a play. Her book,&#160;<i>The Year of Magical Thinking</i>, won the National Book Award in 2005. She lives in New York.",,,
141,141,False,Peter,Peter Matthiessen,https://images.randomhouse.com/author/19462,Matthiessen,False,"<b>Peter Matthiessen</b> was born in New York City in 1927 and had already begun his writing career by the time he graduated from Yale University in 1950. The following year, he was a founder of&nbsp;<i>The Paris Review</i>. Besides&nbsp;<i>At Play in the Fields of the Lord</i>, which was nominated for the National Book Award, he published six other works of fiction, including&nbsp;<i>Far Tortuga</i>&nbsp;and&nbsp;<i>Killing Mister Watson</i>. Matthiessen's parallel career as a naturalist and explorer resulted in numerous widely acclaimed books of nonfiction, among them&nbsp;<i>The Tree Where Man Was Born</i>, which was nominated for the National Book Award, and<i>&nbsp;The Snow Leopard</i>, which won it. Matthiessen&nbsp;died in 2014.",,,
142,142,False,Daniel H.,Daniel H. Pink,https://images.randomhouse.com/author/105915,Pink,False,"<b>Daniel H. Pink</b> is the author of several books including the <i>New York Times</i> bestsellers <i>When,</i> <i>Drive,</i> <i>To Sell is Human</i>, and <i>A Whole New Mind</i>. His books have won multiple awards and have been translated into 39 languages. He lives with his family in Washington, DC.",,,
143,143,False,Harlan,Harlan Coben,https://images.randomhouse.com/author/5201,Coben,False,"With more than seventy million books in print worldwide, <b>Harlan Coben</b> is the #1 <i>New York Times</i> bestselling author of more than thirty novels, including the Myron Bolitar series and a series aimed at young adults featuring Myron's nephew, Mickey Bolitar. His books are published in forty-three languages around the globe and have been number one bestsellers in more than a dozen countries. The winner of the Edgar, Shamus, and Anthony Awards, he lives in New Jersey.",,,
144,144,False,Jill,Jill Ciment,https://images.randomhouse.com/author/4968,Ciment,False,"<p><b>JILL CIMENT </b>was born in Montreal, Canada. She is the author of <i>Small Claims</i>, a collection of short stories and novellas; the novels <i>Act of God</i>, <i>The Law of Falling Bodies, Teeth of the Dog, The Tattoo Artist,</i> <i>Heroic Measures </i>and <i>The Body in Question;</i> and a memoir, <i>Half a Life</i>.&#160;She has received many grants and awards, among them a National Endowment for the Arts fellowship, two New York Foundation for the Arts fellowships, the Janet Heidinger Kafka Prize, and a Guggenheim fellowship. A professor at the University of Florida, she lives in Gainesville, Florida, and Brooklyn, New York.<br><br></p>",,,
145,145,False,Slavenka,Slavenka Drakulic,https://images.randomhouse.com/author/244821,Drakulic,False,"Slavenka Drakulic was born in Croatia in 1949. The author of several works of nonfiction and novels, she has written for <b>The New York Times</b>, <b>The Nation</b>, <b>The New Republic</b>, and numerous publications around the world.",,,
146,146,False,Kent,Kent Haruf,https://images.randomhouse.com/author/12151,Haruf,False,"Kent Haruf&#160;is the author of five previous novels (and, with the photographer Peter Brown,&#160;<i>West of Last Chance</i>). His honors include a Whiting Foundation Writers&rsquo; Award, the Mountains &amp; Plains Booksellers Award, the Wallace Stegner Award, and a special citation from the PEN/Hemingway Foundation; he was also a finalist for the National Book Award, the Los Angeles Times Book Prize, and the New Yorker Book Award. He died in November 2014, at the age of seventy-one.",,,
147,147,False,Dinaw,Dinaw Mengestu,https://images.randomhouse.com/author/170308,Mengestu,False,"Dinaw Mengestu is the award-winning author of two previous novels, <i>The Beautiful Things That Heaven Bears</i> (2007) and <i>How to Read the Air</i> (2010). He is a graduate of Georgetown University and of Columbia University&rsquo;s M.F.A. program in fiction and the recipient of a 5 Under 35 award from the National Book Foundation and a 20 Under 40 award from <i>The New Yorker</i>. His journalism and fiction have appeared in such publications as <i>Harper&rsquo;s Magazine, Granta, Rolling Stone, The New Yorker,</i> and <i>The Wall Street Journal</i>. He is a recipient of a 2012 MacArthur Foundation genius grant and currently lives in New York City.",,,
148,148,False,W.G.,W.G. Sebald,https://images.randomhouse.com/author/27543,Sebald,False,"<b>W. G. Sebald</b> was born in Wertach im Allg&auml;u, Germany, in 1944. He studied German language and literature in Freiburg, Switzerland, and Manchester. He taught at the University of East Anglia in Norwich, England, for thirty years, becoming professor of European literature in 1987, and from 1989 to 1994 was the first director of the British Centre for Literary Translation. His books <i>The Rings of Saturn, The Emigrants, Vertigo, </i>and <i>Austerlitz</i> have won a number of international awards, including the National Book Critics Circle Award, the <i>Los Angeles Times</i> Book Award, the Berlin Literature Prize, and the LiteraTour Nord Prize. He died in December 2001.",,,
149,149,False,Christos,Christos Tsiolkas,https://images.randomhouse.com/author/182291,Tsiolkas,False,"<b>Christos Tsiolkas </b>is an internationally bestselling and award-winning novelist, playwright, essayist, and screenwriter. His novel <i>The Slap</i> has sold more than one million copies worldwide and has been published in twenty-eight countries.",,,
150,150,False,Mitch,Mitch Albom,https://images.randomhouse.com/author/263,Albom,False,"<b>Mitch Albom</b>&#160;is the author of numerous books of fiction and nonfiction, which have collectively sold more than forty million copies in forty-seven languages worldwide. He has written seven number-one&#160;<i>New York Times</i>&#160;bestsellers, award-winning TV films, stage plays, screenplays, a nationally syndicated newspaper column, and a musical. He founded and oversees SAY Detroit, a consortium of nine different charitable operations in his hometown, including a nonprofit dessert shop and food product line to fund programs for Detroit&rsquo;s neediest citizens. He also operates an orphanage in Port-Au-Prince, Haiti. He lives with his wife, Janine, in Michigan.",Novelist,1958-05-23 00:00:00,
151,151,False,Paul,Paul Rusesabagina,https://images.randomhouse.com/author/70840,Rusesabagina,False,"<b>Paul Rusesabagina</b> was the first Rwandan manager of the Hotel Milles Collines, a European-owned luxury hotel in Rwanda. A recipient of the National Civil Rights Museum&rsquo;s 2005 Freedom Award, he lives in Brussels, Belgium.",,,
152,152,False,Yasmina,Yasmina Khadra,https://images.randomhouse.com/author/52402,Khadra,False,"<p><b>Yasmina Khadra</b> is the nom de plume of the former Algerian army officer Mohammed Moulessehoul.  He is the author of six other books published in English, among them <i>The Attack</i> and  <i>The Swallows of Kabul</i>, <i>In the Name of God</i>, and <i>Wolf Dreams</i>. He took the feminine  pseudonym to avoid submitting his manuscripts for approval by military censors while  he was still in the army. He lives in Aix-en-Provence, France.</p>",,,
153,153,False,Kristin,Kristin Cashore,https://images.randomhouse.com/author/238529,Cashore,False,"<b>Kristin Cashore</b> grew up in the northeast Pennsylvania countryside as the second of four daughters. She received a bachelor's degree from Williams College and a master's from the Center for the Study of Children's Literature at Simmons College, and she has worked as a dog runner, a packer in a candy factory, an editorial assistant, a legal assistant, and a freelance writer. She has lived in many places (including Sydney, New York City, Boston, London, Austin, and Jacksonville, Florida), and she currently lives in the Boston area. Her epic fantasy novels set in the Graceling Realm&mdash;<i>Graceling</i>,&#160;<i>Fire</i>, and&#160;<i>Bitterblue</i>&mdash;have won many awards and much high praise, including picks as ALA Best Books for Young Adults,<i>&#160;School Library Journal&#160;</i>Best Book of the Year,&#160;<i>Booklist</i>&#160;Editors&rsquo; Choice, and&#160;<i>Publishers Weekly</i>&#160;Best Book of the Year. In addition,&#160;<i>Graceling</i>&#160;was shortlisted for the William C. Morris YA Debut Award and&#160;<i>Fire</i>&#160;received the Amelia Elizabeth Walden Book Award.",,,
